-1.530000000000000000e+02,4.240000000000000000e+02
-1.520000000000000000e+02,4.300000000000000000e+02
-1.520000000000000000e+02,4.290000000000000000e+02
-1.550000000000000000e+02,4.180000000000000000e+02
-1.520000000000000000e+02,4.300000000000000000e+02
-1.530000000000000000e+02,4.290000000000000000e+02
-1.530000000000000000e+02,4.250000000000000000e+02
-1.530000000000000000e+02,4.260000000000000000e+02
-1.540000000000000000e+02,4.250000000000000000e+02
-1.540000000000000000e+02,4.230000000000000000e+02
-1.540000000000000000e+02,4.210000000000000000e+02
-1.510000000000000000e+02,4.350000000000000000e+02
-1.500000000000000000e+02,4.410000000000000000e+02
-1.530000000000000000e+02,4.280000000000000000e+02
-1.520000000000000000e+02,4.320000000000000000e+02
-1.510000000000000000e+02,4.340000000000000000e+02
-1.520000000000000000e+02,4.320000000000000000e+02
-1.520000000000000000e+02,4.330000000000000000e+02
-1.520000000000000000e+02,4.310000000000000000e+02
-1.530000000000000000e+02,4.290000000000000000e+02
-1.520000000000000000e+02,4.330000000000000000e+02
-1.500000000000000000e+02,4.410000000000000000e+02
-1.510000000000000000e+02,4.370000000000000000e+02
-1.510000000000000000e+02,4.380000000000000000e+02
-1.490000000000000000e+02,4.440000000000000000e+02
-1.500000000000000000e+02,4.400000000000000000e+02
-1.510000000000000000e+02,4.350000000000000000e+02
-1.520000000000000000e+02,4.350000000000000000e+02
-1.520000000000000000e+02,4.330000000000000000e+02
-4.000000000000000000e+01,9.310000000000000000e+02
-3.900000000000000000e+01,9.310000000000000000e+02
-3.800000000000000000e+01,9.380000000000000000e+02
-3.700000000000000000e+01,9.410000000000000000e+02
-3.800000000000000000e+01,9.390000000000000000e+02
-3.800000000000000000e+01,9.370000000000000000e+02
-3.800000000000000000e+01,9.400000000000000000e+02
-3.900000000000000000e+01,9.340000000000000000e+02
-3.900000000000000000e+01,9.340000000000000000e+02
-3.800000000000000000e+01,9.360000000000000000e+02
-3.900000000000000000e+01,9.340000000000000000e+02
-3.800000000000000000e+01,9.400000000000000000e+02
-3.800000000000000000e+01,9.400000000000000000e+02
-3.800000000000000000e+01,9.390000000000000000e+02
-1.490000000000000000e+02,4.440000000000000000e+02
-1.490000000000000000e+02,4.430000000000000000e+02
-3.900000000000000000e+01,9.420000000000000000e+02
-3.900000000000000000e+01,9.430000000000000000e+02
-1.500000000000000000e+02,4.470000000000000000e+02
-1.530000000000000000e+02,4.330000000000000000e+02
-1.530000000000000000e+02,4.330000000000000000e+02
-1.530000000000000000e+02,4.330000000000000000e+02
-1.540000000000000000e+02,4.300000000000000000e+02
-1.540000000000000000e+02,4.280000000000000000e+02
-1.540000000000000000e+02,4.290000000000000000e+02
-1.550000000000000000e+02,4.260000000000000000e+02
-1.550000000000000000e+02,4.250000000000000000e+02
-4.100000000000000000e+01,9.000000000000000000e+02
-4.000000000000000000e+01,9.010000000000000000e+02
-4.000000000000000000e+01,9.040000000000000000e+02
-4.000000000000000000e+01,9.030000000000000000e+02
-3.900000000000000000e+01,9.050000000000000000e+02
-4.000000000000000000e+01,9.020000000000000000e+02
-4.000000000000000000e+01,9.050000000000000000e+02
-4.000000000000000000e+01,9.020000000000000000e+02
-4.000000000000000000e+01,9.040000000000000000e+02
-4.000000000000000000e+01,9.050000000000000000e+02
-4.000000000000000000e+01,9.050000000000000000e+02
-4.000000000000000000e+01,9.040000000000000000e+02
-4.000000000000000000e+01,9.030000000000000000e+02
-3.900000000000000000e+01,9.060000000000000000e+02
-3.900000000000000000e+01,9.090000000000000000e+02
-3.700000000000000000e+01,9.160000000000000000e+02
-3.800000000000000000e+01,9.130000000000000000e+02
-6.000000000000000000e+00,1.061000000000000000e+03
-6.000000000000000000e+00,1.061000000000000000e+03
-3.500000000000000000e+01,9.200000000000000000e+02
